"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Tuulen suunta keskiarvo [°]","Näkyvyys keskiarvo [m]","Ilmanpaine merenpinnan tasolla keskiarvo [hPa]","Pilvisyys [1/8]","Ilman lämpötila keskiarvo [°C]","Keskituulen nopeus keskiarvo [m/s]"
"Helsinki Kaisaniemi","2024","1","22","12:00","179","3694","1001","Pilvistä (8/8)","-0.1","7.5"
"Helsinki Kaisaniemi","2024","1","22","13:00","172.3","7818","998.2","Pilvistä (8/8)","-0.2","8.4"
"Helsinki Kaisaniemi","2024","1","22","14:00","173.9","7288","995.9","Pilvistä (8/8)","-0.1","9.1"
"Helsinki Kaisaniemi","2024","1","22","15:00","179.5","6122","994.4","Pilvistä (8/8)","0.2","8.8"
"Helsinki Kaisaniemi","2024","1","22","16:00","180","2024","992.7","Pilvistä (8/8)","0.3","8.1"
"Helsinki Kaisaniemi","2024","1","22","17:00","185","2499","991.4","Pilvistä (8/8)","0.3","8"
"Helsinki Kaisaniemi","2024","1","22","18:00","190.5","7456","990.2","Pilvistä (8/8)","0.7","7.8"
"Helsinki Kaisaniemi","2024","1","22","19:00","198.6","6785","989.3","Pilvistä (8/8)","0.9","7.3"
"Helsinki Kaisaniemi","2024","1","22","20:00","208","10687","988.6","Pilvistä (8/8)","1.6","9.6"
"Helsinki Kaisaniemi","2024","1","22","21:00","206.4","28565","988","Pilvistä (8/8)","1.9","9.2"
"Helsinki Kaisaniemi","2024","1","22","22:00","207","12104","987.9","Pilvistä (8/8)","2.2","9"
"Helsinki Kaisaniemi","2024","1","22","23:00","208","30623","987.9","Pilvistä (8/8)","2.5","9.6"
"Helsinki Kaisaniemi","2024","1","23","00:00","210.7","25310","988","Pilvistä (8/8)","2.8","8.8"
"Helsinki Kaisaniemi","2024","1","23","01:00","209.6","17483","988.2","Pilvistä (8/8)","3.1","9.1"
"Helsinki Kaisaniemi","2024","1","23","02:00","217.1","16055","988.6","Pilvistä (8/8)","3.4","8.5"
"Helsinki Kaisaniemi","2024","1","23","03:00","230.9","14682","988.9","Pilvistä (8/8)","3.4","7.1"
"Helsinki Kaisaniemi","2024","1","23","04:00","229.6","14242","989.1","Pilvistä (8/8)","3.3","7.7"
"Helsinki Kaisaniemi","2024","1","23","05:00","228.1","14875","989.4","Pilvistä (8/8)","3.3","8.2"
"Helsinki Kaisaniemi","2024","1","23","06:00","226.5","15100","989.9","Pilvistä (8/8)","3.3","7.6"
"Helsinki Kaisaniemi","2024","1","23","07:00","228.6","15195","990.6","Pilvistä (8/8)","3.2","6.8"
"Helsinki Kaisaniemi","2024","1","23","08:00","225.1","14030","991","Pilvistä (8/8)","3","8.1"
"Helsinki Kaisaniemi","2024","1","23","09:00","225.5","12684","991.8","Pilvistä (8/8)","2.9","8"
"Helsinki Kaisaniemi","2024","1","23","10:00","224.6","12550","992.8","Pilvistä (8/8)","3","7.8"
"Helsinki Kaisaniemi","2024","1","23","11:00","224.6","11417","993.5","Pilvistä (8/8)","3","7.7"
"Helsinki Kaisaniemi","2024","1","23","12:00","226.3","11435","994","Pilvistä (8/8)","2.9","7.1"
"Helsinki Kaisaniemi","2024","1","23","13:00","223.3","9186","994.3","Pilvistä (8/8)","2.9","8.1"
"Helsinki Kaisaniemi","2024","1","23","14:00","221.9","9888","994.7","Pilvistä (8/8)","2.9","8.5"
"Helsinki Kaisaniemi","2024","1","23","15:00","220","12591","994.8","Pilvistä (8/8)","2.9","8"
"Helsinki Kaisaniemi","2024","1","23","16:00","221.7","13938","995","Pilvistä (8/8)","2.9","8.3"
"Helsinki Kaisaniemi","2024","1","23","17:00","221.6","13923","995.6","Pilvistä (8/8)","2.8","7.5"
"Helsinki Kaisaniemi","2024","1","23","18:00","223","10458","996","Pilvistä (8/8)","2.4","6.2"
"Helsinki Kaisaniemi","2024","1","23","19:00","222.5","9318","996.4","Pilvistä (8/8)","2.4","6.3"
"Helsinki Kaisaniemi","2024","1","23","20:00","227.8","10828","996.7","Pilvistä (8/8)","2.4","5.4"
"Helsinki Kaisaniemi","2024","1","23","21:00","225.5","11874","996.9","Pilvistä (8/8)","2.3","5.5"
"Helsinki Kaisaniemi","2024","1","23","22:00","228.4","11927","997.4","Pilvistä (8/8)","2.2","5.2"
"Helsinki Kaisaniemi","2024","1","23","23:00","223.6","13045","997.4","Pilvistä (8/8)","2.1","4.8"
"Helsinki Kaisaniemi","2024","1","24","00:00","229.7","13191","997.7","Pilvistä (8/8)","2","4.4"
"Helsinki Kaisaniemi","2024","1","24","01:00","227.7","12332","997.9","Pilvistä (8/8)","1.9","3.9"
"Helsinki Kaisaniemi","2024","1","24","02:00","230.2","11591","997.7","Pilvistä (8/8)","1.7","3.2"
"Helsinki Kaisaniemi","2024","1","24","03:00","234.4","11709","997.6","Pilvistä (8/8)","1.4","2.7"
"Helsinki Kaisaniemi","2024","1","24","04:00","283.9","8334","997.6","Pilvistä (8/8)","0.9","3.3"
"Helsinki Kaisaniemi","2024","1","24","05:00","283.4","10529","997.4","Pilvistä (8/8)","0.6","3.2"
"Helsinki Kaisaniemi","2024","1","24","06:00","282.2","11443","997.5","Pilvistä (8/8)","0.5","3.4"
"Helsinki Kaisaniemi","2024","1","24","07:00","273","18104","997.2","Pilvistä (8/8)","0.2","3.3"
"Helsinki Kaisaniemi","2024","1","24","08:00","294.1","36274","996.7","Pilvistä (8/8)","0.2","3.8"
"Helsinki Kaisaniemi","2024","1","24","09:00","277","46411","996.5","Pilvistä (8/8)","0.2","2.7"
"Helsinki Kaisaniemi","2024","1","24","10:00","230.9","39015","996.5","Pilvistä (8/8)","0.3","3.1"
"Helsinki Kaisaniemi","2024","1","24","11:00","237.7","31816","996","Pilvistä (8/8)","0.5","1.7"
"Helsinki Kaisaniemi","2024","1","24","12:00","202.9","17871","995","Pilvistä (8/8)","1","2.4"
"Helsinki Kaisaniemi","2024","1","24","13:00","220.6","16519","993.9","Pilvistä (8/8)","1.3","3.4"
"Helsinki Kaisaniemi","2024","1","24","14:00","189.4","8652","993.5","Pilvistä (8/8)","1.3","2.6"
"Helsinki Kaisaniemi","2024","1","24","15:00","128.3","3426","992.6","Pilvistä (8/8)","1","2.5"
"Helsinki Kaisaniemi","2024","1","24","16:00","110.8","1729","992.1","Pilvistä (8/8)","1","3.6"
"Helsinki Kaisaniemi","2024","1","24","17:00","113.8","1861","991.6","Pilvistä (8/8)","0.9","4.1"
"Helsinki Kaisaniemi","2024","1","24","18:00","110.3","1990","991.2","Pilvistä (8/8)","0.6","4.3"
"Helsinki Kaisaniemi","2024","1","24","19:00","109.4","3465","990.8","Pilvistä (8/8)","0.7","4.8"
"Helsinki Kaisaniemi","2024","1","24","20:00","101.8","2424","990.5","Pilvistä (8/8)","0.5","3.9"
"Helsinki Kaisaniemi","2024","1","24","21:00","85.2","3605","990.3","Pilvistä (8/8)","0.4","3.9"
"Helsinki Kaisaniemi","2024","1","24","22:00","82.1","4644","990.4","Pilvistä (8/8)","0.5","4.3"
"Helsinki Kaisaniemi","2024","1","24","23:00","78","6935","990.5","Pilvistä (8/8)","0.6","4.3"
"Helsinki Kaisaniemi","2024","1","25","00:00","63","10140","991","Pilvistä (8/8)","0.7","4"
"Helsinki Kaisaniemi","2024","1","25","01:00","56.2","9266","991.6","Pilvistä (8/8)","0.7","3.9"
"Helsinki Kaisaniemi","2024","1","25","02:00","50.1","13161","992.2","Pilvistä (8/8)","0.6","3.8"
"Helsinki Kaisaniemi","2024","1","25","03:00","42.6","6913","993.1","Pilvistä (8/8)","0.6","3.2"
"Helsinki Kaisaniemi","2024","1","25","04:00","41.3","7677","994.1","Pilvistä (8/8)","0.7","3.3"
"Helsinki Kaisaniemi","2024","1","25","05:00","29.1","16198","995.1","Pilvistä (8/8)","0.8","4.2"
"Helsinki Kaisaniemi","2024","1","25","06:00","26.3","39967","996.2","Pilvistä (8/8)","0.8","4.8"
"Helsinki Kaisaniemi","2024","1","25","07:00","20.8","36214","997.6","Pilvistä (8/8)","0.8","3.9"
"Helsinki Kaisaniemi","2024","1","25","08:00","16.6","23517","998.7","Pilvistä (8/8)","0.7","4.3"
"Helsinki Kaisaniemi","2024","1","25","09:00","13.3","34116","1000","Pilvistä (8/8)","0.7","4.7"
"Helsinki Kaisaniemi","2024","1","25","10:00","-","23679","1001.5","Pilvistä (8/8)","0.7","-"
"Helsinki Kaisaniemi","2024","1","25","11:00","9.6","48764","1003.1","Pilvistä (8/8)","0.7","5.1"
"Helsinki Kaisaniemi","2024","1","25","12:00","7.1","44145","1004.4","Melko pilvistä (7/8)","0.6","5.1"
"Helsinki Kaisaniemi","2024","1","25","13:00","9.5","50000","1005.7","Pilvistä (8/8)","0.6","5.4"
"Helsinki Kaisaniemi","2024","1","25","14:00","75.3","50000","1006.8","Pilvistä (8/8)","0.1","6"
"Helsinki Kaisaniemi","2024","1","25","15:00","75.4","15392","1008","Pilvistä (8/8)","-0.2","5.4"
"Helsinki Kaisaniemi","2024","1","25","16:00","146.4","23470","1009.4","Pilvistä (8/8)","-0.6","5.5"
"Helsinki Kaisaniemi","2024","1","25","17:00","145.7","46624","1010.6","Melko selkeää (2/8)","-1.1","5"
"Helsinki Kaisaniemi","2024","1","25","18:00","3.6","50000","1011.7","Selkeää (0/8)","-1.6","5"
"Helsinki Kaisaniemi","2024","1","25","19:00","76.3","50000","1012.8","Selkeää (0/8)","-2","5.4"
"Helsinki Kaisaniemi","2024","1","25","20:00","252.3","49473","1013.7","Selkeää (0/8)","-2.5","4.4"
"Helsinki Kaisaniemi","2024","1","25","21:00","178.2","49106","1014.7","Selkeää (0/8)","-2.9","4.1"
"Helsinki Kaisaniemi","2024","1","25","22:00","357","48636","1015.4","Selkeää (0/8)","-3.5","3.9"
"Helsinki Kaisaniemi","2024","1","25","23:00","356.2","48970","1016","Selkeää (0/8)","-4","3.9"
"Helsinki Kaisaniemi","2024","1","26","00:00","354","48357","1016.5","Selkeää (0/8)","-4.5","4.3"
"Helsinki Kaisaniemi","2024","1","26","01:00","357.3","50000","1017.1","Selkeää (0/8)","-5","4.1"
"Helsinki Kaisaniemi","2024","1","26","02:00","144.8","49569","1017.7","Selkeää (0/8)","-5.4","4.1"
"Helsinki Kaisaniemi","2024","1","26","03:00","109.6","50000","1018.2","Selkeää (0/8)","-5.7","3.6"
"Helsinki Kaisaniemi","2024","1","26","04:00","2.5","50000","1018.7","Selkeää (0/8)","-6","3.4"
"Helsinki Kaisaniemi","2024","1","26","05:00","354.6","50000","1018.8","Selkeää (0/8)","-6.3","3.6"
"Helsinki Kaisaniemi","2024","1","26","06:00","215","50000","1018.9","Selkeää (0/8)","-6.4","3.2"
"Helsinki Kaisaniemi","2024","1","26","07:00","8.3","50000","1018.9","Selkeää (0/8)","-6.5","3.6"
"Helsinki Kaisaniemi","2024","1","26","08:00","111.2","50000","1019.1","Selkeää (0/8)","-6.9","3.2"
"Helsinki Kaisaniemi","2024","1","26","09:00","309.5","50000","1019.4","Selkeää (1/8)","-7.4","2.4"
"Helsinki Kaisaniemi","2024","1","26","10:00","16.4","49835","1019.2","Selkeää (0/8)","-7.3","1.8"
"Helsinki Kaisaniemi","2024","1","26","11:00","37","49392","1019.1","Selkeää (0/8)","-6.8","1.7"
"Helsinki Kaisaniemi","2024","1","26","12:00","89.8","49156","1018.8","Selkeää (0/8)","-5.8","1.8"
"Helsinki Kaisaniemi","2024","1","26","13:00","72.8","48951","1018","Selkeää (0/8)","-5.1","1.1"
"Helsinki Kaisaniemi","2024","1","26","14:00","110.4","50000","1017.5","Selkeää (0/8)","-4.9","2.2"
"Helsinki Kaisaniemi","2024","1","26","15:00","115","49180","1016.9","Melko pilvistä (7/8)","-5.2","2.5"
"Helsinki Kaisaniemi","2024","1","26","16:00","126.2","46834","1016.6","Pilvistä (8/8)","-5","2.4"
"Helsinki Kaisaniemi","2024","1","26","17:00","136","24513","1016.4","Pilvistä (8/8)","-5","2.9"
"Helsinki Kaisaniemi","2024","1","26","18:00","135.9","18315","1015.6","Pilvistä (8/8)","-4.5","3.3"
"Helsinki Kaisaniemi","2024","1","26","19:00","131.9","20195","1014.9","Pilvistä (8/8)","-4.1","3.8"
"Helsinki Kaisaniemi","2024","1","26","20:00","139.9","34707","1014.3","Pilvistä (8/8)","-3.7","3.8"
"Helsinki Kaisaniemi","2024","1","26","21:00","141.2","49458","1013.6","Pilvistä (8/8)","-3.5","4.1"
"Helsinki Kaisaniemi","2024","1","26","22:00","167.4","50000","1013.4","Pilvistä (8/8)","-3.5","4"
"Helsinki Kaisaniemi","2024","1","26","23:00","164.4","49194","1013.2","Pilvistä (8/8)","-3.8","4.6"
"Helsinki Kaisaniemi","2024","1","27","00:00","181.8","49942","1013.4","Pilvistä (8/8)","-3.7","4.1"
"Helsinki Kaisaniemi","2024","1","27","01:00","181.3","49978","1013.2","Pilvistä (8/8)","-3.8","3.7"
"Helsinki Kaisaniemi","2024","1","27","02:00","185","48788","1013.4","Pilvistä (8/8)","-3.8","3.4"
"Helsinki Kaisaniemi","2024","1","27","03:00","174.1","49020","1013.8","Pilvistä (8/8)","-3.8","3.6"
"Helsinki Kaisaniemi","2024","1","27","04:00","162.1","50000","1014.1","Pilvistä (8/8)","-3.8","3.5"
"Helsinki Kaisaniemi","2024","1","27","05:00","187.4","50000","1014.4","Pilvistä (8/8)","-3.7","3"
"Helsinki Kaisaniemi","2024","1","27","06:00","195.3","50000","1014.9","Pilvistä (8/8)","-3.6","2.5"
"Helsinki Kaisaniemi","2024","1","27","07:00","201","50000","1015.2","Pilvistä (8/8)","-3.4","2.5"
"Helsinki Kaisaniemi","2024","1","27","08:00","186.2","50000","1015.8","Pilvistä (8/8)","-3.2","2.8"
"Helsinki Kaisaniemi","2024","1","27","09:00","223.9","50000","1016.6","Pilvistä (8/8)","-3","2.6"
"Helsinki Kaisaniemi","2024","1","27","10:00","216.9","50000","1017.2","Pilvistä (8/8)","-2.8","2.7"
"Helsinki Kaisaniemi","2024","1","27","11:00","230.6","50000","1018","Pilvistä (8/8)","-2.6","2.9"
"Helsinki Kaisaniemi","2024","1","27","12:00","220","50000","1018.6","Pilvistä (8/8)","-2.5","2.7"
"Helsinki Kaisaniemi","2024","1","27","13:00","214.3","50000","1019.1","Pilvistä (8/8)","-2.4","3"
"Helsinki Kaisaniemi","2024","1","27","14:00","218.4","50000","1019.6","Pilvistä (8/8)","-2.3","3.6"
"Helsinki Kaisaniemi","2024","1","27","15:00","222.1","48405","1020.3","Pilvistä (8/8)","-2.2","3.8"
"Helsinki Kaisaniemi","2024","1","27","16:00","-","44056","1020.9","Pilvistä (8/8)","-2","-"
"Helsinki Kaisaniemi","2024","1","27","17:00","211.6","38602","1020.9","Pilvistä (8/8)","-1.7","3.3"
"Helsinki Kaisaniemi","2024","1","27","18:00","217","32849","1021.3","Pilvistä (8/8)","-1.3","3.6"
"Helsinki Kaisaniemi","2024","1","27","19:00","223.7","24024","1021.7","Pilvistä (8/8)","-1.2","3.7"
"Helsinki Kaisaniemi","2024","1","27","20:00","221.2","24849","1021.8","Pilvistä (8/8)","-1","4.6"
"Helsinki Kaisaniemi","2024","1","27","21:00","221.1","9771","1021.8","Pilvistä (8/8)","-0.9","4.5"
"Helsinki Kaisaniemi","2024","1","27","22:00","219.9","14189","1022","Pilvistä (8/8)","-0.5","4.4"
"Helsinki Kaisaniemi","2024","1","27","23:00","213.7","14158","1022","Pilvistä (8/8)","-0.4","4.6"
"Helsinki Kaisaniemi","2024","1","28","00:00","215.6","19175","1021.9","Pilvistä (8/8)","-0.3","5.2"
"Helsinki Kaisaniemi","2024","1","28","01:00","221.8","23617","1022.2","Pilvistä (8/8)","-0.2","6.3"
"Helsinki Kaisaniemi","2024","1","28","02:00","228.6","27032","1022","Pilvistä (8/8)","0.3","4.6"
"Helsinki Kaisaniemi","2024","1","28","03:00","233.8","31736","1021.8","Pilvistä (8/8)","0.4","4.7"
"Helsinki Kaisaniemi","2024","1","28","04:00","224.6","6143","1021.6","Pilvistä (8/8)","0.3","4.9"
"Helsinki Kaisaniemi","2024","1","28","05:00","238.9","6428","1022","Pilvistä (8/8)","0.5","4.7"
"Helsinki Kaisaniemi","2024","1","28","06:00","231","5977","1022","Pilvistä (8/8)","0.8","3.6"
"Helsinki Kaisaniemi","2024","1","28","07:00","240.5","9744","1022","Pilvistä (8/8)","1","3.8"
"Helsinki Kaisaniemi","2024","1","28","08:00","252.7","13608","1022.7","Pilvistä (8/8)","1.3","3.9"
"Helsinki Kaisaniemi","2024","1","28","09:00","-","24927","1023.2","Pilvistä (8/8)","1.6","-"
"Helsinki Kaisaniemi","2024","1","28","10:00","256.7","17477","1023.8","Pilvistä (8/8)","1.7","2.4"
"Helsinki Kaisaniemi","2024","1","28","11:00","242.3","20947","1024","Pilvistä (8/8)","2","3.1"
"Helsinki Kaisaniemi","2024","1","28","12:00","241","10394","1024.6","Pilvistä (8/8)","2","2.4"
"Helsinki Kaisaniemi","2024","1","28","13:00","232.2","8637","1024.7","Pilvistä (8/8)","2","2.6"
"Helsinki Kaisaniemi","2024","1","28","14:00","239.3","9617","1024.7","Pilvistä (8/8)","2.1","3.3"
"Helsinki Kaisaniemi","2024","1","28","15:00","236.8","12876","1024.4","Pilvistä (8/8)","2","3.2"
"Helsinki Kaisaniemi","2024","1","28","16:00","227.5","18202","1024.6","Pilvistä (8/8)","2.1","3.6"
"Helsinki Kaisaniemi","2024","1","28","17:00","221.1","12826","1024.6","Pilvistä (8/8)","1.9","4.1"
"Helsinki Kaisaniemi","2024","1","28","18:00","219.9","10966","1024.6","Pilvistä (8/8)","1.9","4.7"
"Helsinki Kaisaniemi","2024","1","28","19:00","224.9","16424","1024.5","Pilvistä (8/8)","2","4.9"
"Helsinki Kaisaniemi","2024","1","28","20:00","240.9","14659","1024.4","Pilvistä (8/8)","2.6","5.8"
"Helsinki Kaisaniemi","2024","1","28","21:00","228.9","10963","1024","Pilvistä (8/8)","2","5.3"
"Helsinki Kaisaniemi","2024","1","28","22:00","230.8","19395","1023.6","Pilvistä (8/8)","2","5.5"
"Helsinki Kaisaniemi","2024","1","28","23:00","229.8","21597","1023.5","Pilvistä (8/8)","2.1","5.8"
"Helsinki Kaisaniemi","2024","1","29","00:00","229.8","23739","1023.2","Pilvistä (8/8)","2.1","6"
"Helsinki Kaisaniemi","2024","1","29","01:00","231.5","20356","1023","Pilvistä (8/8)","2.1","7.1"
"Helsinki Kaisaniemi","2024","1","29","02:00","228.1","15920","1022.9","Pilvistä (8/8)","2","6.8"
"Helsinki Kaisaniemi","2024","1","29","03:00","227.4","11628","1022.4","Pilvistä (8/8)","1.7","7.1"
"Helsinki Kaisaniemi","2024","1","29","04:00","227.3","13623","1021.9","Pilvistä (8/8)","1.7","7"
"Helsinki Kaisaniemi","2024","1","29","05:00","229.3","18878","1021.5","Pilvistä (8/8)","1.7","7.5"
"Helsinki Kaisaniemi","2024","1","29","06:00","227.3","22061","1020.8","Melko pilvistä (7/8)","2","6.5"
"Helsinki Kaisaniemi","2024","1","29","07:00","231.8","21199","1020.3","Melko selkeää (2/8)","2.5","7.4"
"Helsinki Kaisaniemi","2024","1","29","08:00","228.4","21102","1019.8","Selkeää (0/8)","2.5","7.1"
"Helsinki Kaisaniemi","2024","1","29","09:00","235.7","20288","1019.4","Selkeää (0/8)","2.4","6.3"
"Helsinki Kaisaniemi","2024","1","29","10:00","237.7","28304","1018.8","Selkeää (0/8)","2.9","6.5"
"Helsinki Kaisaniemi","2024","1","29","11:00","231","28188","1018.6","Selkeää (0/8)","3","7.6"
"Helsinki Kaisaniemi","2024","1","29","12:00","235.1","28695","1018.6","Melko selkeää (2/8)","3.2","7.5"
"Helsinki Kaisaniemi","2024","1","29","13:00","237.3","24575","1017.9","Melko selkeää (2/8)","3.1","6.8"
"Helsinki Kaisaniemi","2024","1","29","14:00","243.7","22384","1017.8","Pilvistä (8/8)","3.2","8"
"Helsinki Kaisaniemi","2024","1","29","15:00","250.1","18610","1018.2","Pilvistä (8/8)","3.4","7.9"
"Helsinki Kaisaniemi","2024","1","29","16:00","248.3","16921","1018.3","Melko pilvistä (7/8)","3.2","6.5"
"Helsinki Kaisaniemi","2024","1","29","17:00","247.6","17354","1018.9","Melko pilvistä (7/8)","3","4.9"
"Helsinki Kaisaniemi","2024","1","29","18:00","248","16740","1019.2","Melko selkeää (2/8)","2.6","4.7"
"Helsinki Kaisaniemi","2024","1","29","19:00","263.9","17499","1020.3","Melko pilvistä (6/8)","2.3","3.6"
"Helsinki Kaisaniemi","2024","1","29","20:00","263.6","19717","1021.2","Pilvistä (8/8)","2.4","3.7"
"Helsinki Kaisaniemi","2024","1","29","21:00","277.4","22111","1021.8","Pilvistä (8/8)","2.4","3"
"Helsinki Kaisaniemi","2024","1","29","22:00","272.7","24958","1022.5","Pilvistä (8/8)","2.3","2.5"
"Helsinki Kaisaniemi","2024","1","29","23:00","265.7","24225","1023.3","Melko pilvistä (7/8)","2.2","3"
"Helsinki Kaisaniemi","2024","1","30","00:00","278.3","23255","1023.9","Melko selkeää (3/8)","1.7","2.3"
"Helsinki Kaisaniemi","2024","1","30","01:00","277.4","22309","1024.7","Melko pilvistä (7/8)","1.2","2.3"
"Helsinki Kaisaniemi","2024","1","30","02:00","276.6","23048","1025.2","Melko pilvistä (7/8)","1.2","2.3"
"Helsinki Kaisaniemi","2024","1","30","03:00","297.3","21692","1025.9","Pilvistä (8/8)","1.1","2.3"
"Helsinki Kaisaniemi","2024","1","30","04:00","289.1","21127","1026.1","Pilvistä (8/8)","0.6","1.3"
"Helsinki Kaisaniemi","2024","1","30","05:00","247.3","17087","1025.9","Puolipilvistä (4/8)","0.2","0.9"
"Helsinki Kaisaniemi","2024","1","30","06:00","261.3","11881","1026.3","Melko pilvistä (6/8)","-0.8","1.3"
"Helsinki Kaisaniemi","2024","1","30","07:00","259.6","13220","1026.8","Melko pilvistä (7/8)","-0.4","1.5"
"Helsinki Kaisaniemi","2024","1","30","08:00","305.2","10914","1027.1","Melko pilvistä (7/8)","-0.5","1.3"
"Helsinki Kaisaniemi","2024","1","30","09:00","211.5","9316","1027.4","Melko pilvistä (7/8)","-1","0.6"
"Helsinki Kaisaniemi","2024","1","30","10:00","183.5","8959","1027.6","Melko pilvistä (7/8)","-0.9","0.5"
"Helsinki Kaisaniemi","2024","1","30","11:00","239","11210","1027.6","Melko selkeää (3/8)","-0.2","0.7"
"Helsinki Kaisaniemi","2024","1","30","12:00","254.4","12580","1027.4","Selkeää (0/8)","0.7","0.8"
"Helsinki Kaisaniemi","2024","1","30","13:00","226","19479","1027.3","Selkeää (1/8)","1.7","1.7"
"Helsinki Kaisaniemi","2024","1","30","14:00","251.8","10220","1027.1","Melko pilvistä (7/8)","1.4","1.3"
"Helsinki Kaisaniemi","2024","1","30","15:00","276.5","6034","1026.7","Melko selkeää (3/8)","0.8","1.4"
"Helsinki Kaisaniemi","2024","1","30","16:00","309.3","5436","1026.2","Selkeää (0/8)","-0.1","0.7"
"Helsinki Kaisaniemi","2024","1","30","17:00","190.2","8554","1025.8","Melko pilvistä (7/8)","-0.9","0.9"
"Helsinki Kaisaniemi","2024","1","30","18:00","111.7","2972","1025.6","Pilvisyyttä ei voida määrittää (9/8)","-0.8","1.8"
"Helsinki Kaisaniemi","2024","1","30","19:00","137.7","312","1025.2","Pilvisyyttä ei voida määrittää (9/8)","-0.8","2.7"
"Helsinki Kaisaniemi","2024","1","30","20:00","156","421","1024.7","Pilvisyyttä ei voida määrittää (9/8)","-0.7","2.6"
"Helsinki Kaisaniemi","2024","1","30","21:00","148.2","486","1023.8","Pilvistä (8/8)","-0.2","2.4"
"Helsinki Kaisaniemi","2024","1","30","22:00","173.5","3407","1023.2","Pilvistä (8/8)","0.4","3.1"
"Helsinki Kaisaniemi","2024","1","30","23:00","184.6","3444","1022.4","Pilvistä (8/8)","0.7","3.4"
"Helsinki Kaisaniemi","2024","1","31","00:00","195.3","3659","1021.5","Pilvistä (8/8)","0.9","3.2"
"Helsinki Kaisaniemi","2024","1","31","01:00","193","3159","1020.4","Pilvistä (8/8)","0.8","3.3"
