"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Näkyvyys keskiarvo [m]","Ilman lämpötila keskiarvo [°C]","Tuulen suunta keskiarvo [°]","Keskituulen nopeus keskiarvo [m/s]","Pilvisyys [1/8]","Ilmanpaine merenpinnan tasolla keskiarvo [hPa]"
"Helsinki Kaisaniemi","2024","5","19","08:00","49722","17.2","330","1.5","Selkeää (0/8)","1013.8"
"Helsinki Kaisaniemi","2024","5","19","09:00","47402","19","305.7","1.6","Selkeää (0/8)","1013.9"
"Helsinki Kaisaniemi","2024","5","19","10:00","41203","16.9","219.5","2.8","Selkeää (0/8)","1014"
"Helsinki Kaisaniemi","2024","5","19","11:00","40560","17.4","214.9","3.7","Selkeää (0/8)","1013.8"
"Helsinki Kaisaniemi","2024","5","19","12:00","39551","18.1","218","4.4","Selkeää (0/8)","1013.7"
"Helsinki Kaisaniemi","2024","5","19","13:00","39545","19.2","212.5","5","Selkeää (0/8)","1013.3"
"Helsinki Kaisaniemi","2024","5","19","14:00","30238","18","216.2","7.3","Selkeää (0/8)","1013.2"
"Helsinki Kaisaniemi","2024","5","19","15:00","38160","19.2","217.3","6.1","Selkeää (0/8)","1012.9"
"Helsinki Kaisaniemi","2024","5","19","16:00","35630","19","217.4","6","Selkeää (0/8)","1012.4"
"Helsinki Kaisaniemi","2024","5","19","17:00","35765","19","216.2","5.6","Selkeää (0/8)","1011.9"
"Helsinki Kaisaniemi","2024","5","19","18:00","40979","18.8","220.1","5.1","Selkeää (0/8)","1011.4"
"Helsinki Kaisaniemi","2024","5","19","19:00","42545","19.7","232.3","3.8","Selkeää (0/8)","1010.9"
"Helsinki Kaisaniemi","2024","5","19","20:00","48279","19.5","233","3.5","Selkeää (0/8)","1010.8"
"Helsinki Kaisaniemi","2024","5","19","21:00","47925","19.2","231.6","3.1","Selkeää (0/8)","1010.8"
"Helsinki Kaisaniemi","2024","5","19","22:00","50000","18.4","244.3","3","Selkeää (0/8)","1011"
"Helsinki Kaisaniemi","2024","5","19","23:00","49214","17.7","255.4","2.8","Selkeää (0/8)","1011.2"
"Helsinki Kaisaniemi","2024","5","20","00:00","48836","16.9","258","2.6","Selkeää (0/8)","1011.5"
"Helsinki Kaisaniemi","2024","5","20","01:00","50000","16.3","265.5","3.1","Selkeää (0/8)","1011.7"
"Helsinki Kaisaniemi","2024","5","20","02:00","48951","15.9","285.8","3.5","Selkeää (0/8)","1011.8"
"Helsinki Kaisaniemi","2024","5","20","03:00","50000","14.1","296.9","2.4","Selkeää (0/8)","1012"
"Helsinki Kaisaniemi","2024","5","20","04:00","48053","12.9","325.4","2.8","Selkeää (0/8)","1012.7"
"Helsinki Kaisaniemi","2024","5","20","05:00","49158","13","179.9","3.2","Selkeää (0/8)","1013.3"
"Helsinki Kaisaniemi","2024","5","20","06:00","49736","12.9","322.2","3","Selkeää (1/8)","1014.1"
"Helsinki Kaisaniemi","2024","5","20","07:00","49345","13.5","6.5","3.9","Melko pilvistä (7/8)","1014.9"
"Helsinki Kaisaniemi","2024","5","20","08:00","44338","13.4","17.5","4.7","Melko pilvistä (7/8)","1015.6"
"Helsinki Kaisaniemi","2024","5","20","09:00","45873","13.3","17.9","4.5","Melko pilvistä (7/8)","1016.4"
"Helsinki Kaisaniemi","2024","5","20","10:00","48078","13.5","20.8","3.9","Melko pilvistä (7/8)","1017.1"
"Helsinki Kaisaniemi","2024","5","20","11:00","43291","14","82.1","4.5","Melko pilvistä (7/8)","1017.7"
"Helsinki Kaisaniemi","2024","5","20","12:00","44071","14.8","18.9","3.3","Melko selkeää (3/8)","1018.3"
"Helsinki Kaisaniemi","2024","5","20","13:00","40424","17.7","39.6","3.4","Selkeää (0/8)","1018.4"
"Helsinki Kaisaniemi","2024","5","20","14:00","37303","18.6","126.2","3.1","Selkeää (0/8)","1018.5"
"Helsinki Kaisaniemi","2024","5","20","15:00","29635","19.4","316.3","3.2","Selkeää (0/8)","1018.5"
"Helsinki Kaisaniemi","2024","5","20","16:00","44156","17.6","125.6","3.2","Selkeää (0/8)","1018.5"
"Helsinki Kaisaniemi","2024","5","20","17:00","38159","18.3","272.1","3.1","Selkeää (0/8)","1018.3"
"Helsinki Kaisaniemi","2024","5","20","18:00","39778","17.4","290.1","3.5","Selkeää (0/8)","1018.5"
"Helsinki Kaisaniemi","2024","5","20","19:00","47759","18.2","319.2","3.8","Selkeää (0/8)","1018.5"
"Helsinki Kaisaniemi","2024","5","20","20:00","49900","17.4","346.8","4.5","Selkeää (0/8)","1018.9"
"Helsinki Kaisaniemi","2024","5","20","21:00","50000","16.3","252.7","3.4","Selkeää (0/8)","1019.5"
"Helsinki Kaisaniemi","2024","5","20","22:00","50000","14.8","356.4","2.7","Selkeää (0/8)","1020"
"Helsinki Kaisaniemi","2024","5","20","23:00","49977","13.5","320.7","2.1","Selkeää (0/8)","1020.5"
"Helsinki Kaisaniemi","2024","5","21","00:00","50000","12.7","52.7","2.5","Selkeää (0/8)","1021"
"Helsinki Kaisaniemi","2024","5","21","01:00","49234","11.9","32.6","2.5","Selkeää (0/8)","1021.7"
"Helsinki Kaisaniemi","2024","5","21","02:00","50000","11.6","36.4","2.9","Selkeää (0/8)","1022"
"Helsinki Kaisaniemi","2024","5","21","03:00","50000","10.5","29.5","3.1","Selkeää (0/8)","1022.4"
"Helsinki Kaisaniemi","2024","5","21","04:00","50000","9.9","28.3","3.8","Selkeää (0/8)","1022.8"
"Helsinki Kaisaniemi","2024","5","21","05:00","50000","9.4","25.9","4.3","Selkeää (0/8)","1023.2"
"Helsinki Kaisaniemi","2024","5","21","06:00","50000","8.9","29.7","4.3","Selkeää (0/8)","1023.7"
"Helsinki Kaisaniemi","2024","5","21","07:00","49188","9.8","35.7","3.3","Selkeää (0/8)","1024.1"
"Helsinki Kaisaniemi","2024","5","21","08:00","46215","11.6","47","3.2","Selkeää (0/8)","1024.3"
"Helsinki Kaisaniemi","2024","5","21","09:00","42225","13.7","42.7","3.1","Selkeää (0/8)","1024.7"
"Helsinki Kaisaniemi","2024","5","21","10:00","42658","15.2","62.9","2.1","Selkeää (0/8)","1025.1"
"Helsinki Kaisaniemi","2024","5","21","11:00","41671","16.1","70.4","2.5","Selkeää (0/8)","1025.3"
"Helsinki Kaisaniemi","2024","5","21","12:00","42561","16.4","118.3","2.9","Selkeää (0/8)","1025.3"
"Helsinki Kaisaniemi","2024","5","21","13:00","43711","15.5","139.1","4.5","Selkeää (0/8)","1025.6"
"Helsinki Kaisaniemi","2024","5","21","14:00","40456","15.5","-","-","Selkeää (0/8)","1025.6"
"Helsinki Kaisaniemi","2024","5","21","15:00","39770","15.3","145","4.3","Selkeää (0/8)","1025.5"
"Helsinki Kaisaniemi","2024","5","21","16:00","42598","15.2","138","3.3","Selkeää (0/8)","1025.4"
"Helsinki Kaisaniemi","2024","5","21","17:00","45399","15.2","138.5","2.9","Selkeää (0/8)","1025.2"
"Helsinki Kaisaniemi","2024","5","21","18:00","47494","15.7","138.2","2.8","Selkeää (0/8)","1024.8"
"Helsinki Kaisaniemi","2024","5","21","19:00","49126","15.5","143.9","3.3","Selkeää (0/8)","1024.5"
"Helsinki Kaisaniemi","2024","5","21","20:00","50000","14.4","141.8","2.6","Selkeää (0/8)","1024.3"
"Helsinki Kaisaniemi","2024","5","21","21:00","50000","13.8","134.5","1.8","Selkeää (0/8)","1024.4"
"Helsinki Kaisaniemi","2024","5","21","22:00","50000","13.2","135.2","1.4","Selkeää (0/8)","1024.9"
"Helsinki Kaisaniemi","2024","5","21","23:00","49716","11.6","117.3","1.2","Selkeää (0/8)","1025.3"
"Helsinki Kaisaniemi","2024","5","22","00:00","50000","10.3","56.3","0.3","Selkeää (0/8)","1025.5"
"Helsinki Kaisaniemi","2024","5","22","01:00","49986","9.4","37.7","0.6","Selkeää (0/8)","1025.6"
"Helsinki Kaisaniemi","2024","5","22","02:00","49889","8.7","20.6","0.9","Selkeää (0/8)","1025.7"
"Helsinki Kaisaniemi","2024","5","22","03:00","49672","8.7","26.8","0.5","Selkeää (0/8)","1025.7"
"Helsinki Kaisaniemi","2024","5","22","04:00","50000","8.4","99.5","0.9","Selkeää (0/8)","1025.8"
"Helsinki Kaisaniemi","2024","5","22","05:00","50000","8.6","49.5","1.7","Selkeää (0/8)","1026.1"
"Helsinki Kaisaniemi","2024","5","22","06:00","50000","9.3","63.9","2","Selkeää (0/8)","1026.4"
"Helsinki Kaisaniemi","2024","5","22","07:00","49903","12","88.8","2.5","Selkeää (0/8)","1026.6"
"Helsinki Kaisaniemi","2024","5","22","08:00","49428","14.1","110.2","2.3","Selkeää (0/8)","1026.8"
"Helsinki Kaisaniemi","2024","5","22","09:00","46711","15.3","116","2.6","Selkeää (0/8)","1026.8"
"Helsinki Kaisaniemi","2024","5","22","10:00","37865","16.2","106.4","2.5","Selkeää (0/8)","1027.1"
"Helsinki Kaisaniemi","2024","5","22","11:00","38062","16.6","151.3","3.3","Selkeää (0/8)","1027.2"
"Helsinki Kaisaniemi","2024","5","22","12:00","40949","16.6","139.6","3.5","Selkeää (0/8)","1027.3"
"Helsinki Kaisaniemi","2024","5","22","13:00","39819","17.6","120.9","3.3","Selkeää (0/8)","1027.2"
"Helsinki Kaisaniemi","2024","5","22","14:00","33521","17.9","123","3.4","Selkeää (0/8)","1026.9"
"Helsinki Kaisaniemi","2024","5","22","15:00","39514","18.2","121.9","3.8","Selkeää (0/8)","1026.7"
"Helsinki Kaisaniemi","2024","5","22","16:00","41434","17.7","145.6","3.8","Selkeää (0/8)","1026.4"
"Helsinki Kaisaniemi","2024","5","22","17:00","45867","17.9","126.7","4","Selkeää (0/8)","1025.9"
"Helsinki Kaisaniemi","2024","5","22","18:00","47945","17.7","117.8","3.1","Selkeää (0/8)","1025.4"
"Helsinki Kaisaniemi","2024","5","22","19:00","49349","17.2","141.3","2.7","Selkeää (0/8)","1025.1"
"Helsinki Kaisaniemi","2024","5","22","20:00","49626","17","122.9","2.4","Selkeää (0/8)","1024.8"
"Helsinki Kaisaniemi","2024","5","22","21:00","48909","16.3","110.1","2.3","Selkeää (0/8)","1024.7"
"Helsinki Kaisaniemi","2024","5","22","22:00","50000","15.6","103.4","2.4","Selkeää (0/8)","1025"
"Helsinki Kaisaniemi","2024","5","22","23:00","50000","14.7","89.5","2.6","Selkeää (0/8)","1025.4"
"Helsinki Kaisaniemi","2024","5","23","00:00","49888","14","79.2","1.6","Selkeää (0/8)","1025.7"
"Helsinki Kaisaniemi","2024","5","23","01:00","50000","13.2","100.1","1.8","Selkeää (0/8)","1025.9"
"Helsinki Kaisaniemi","2024","5","23","02:00","50000","14","94.6","2.7","Selkeää (0/8)","1025.9"
"Helsinki Kaisaniemi","2024","5","23","03:00","50000","13.4","99.9","2.9","Selkeää (0/8)","1026"
"Helsinki Kaisaniemi","2024","5","23","04:00","50000","13.3","96.9","3.2","Selkeää (0/8)","1026.2"
"Helsinki Kaisaniemi","2024","5","23","05:00","50000","13.1","97.2","3.4","Selkeää (0/8)","1026.4"
"Helsinki Kaisaniemi","2024","5","23","06:00","49991","13.5","100","3.5","Selkeää (0/8)","1026.6"
"Helsinki Kaisaniemi","2024","5","23","07:00","46045","14.4","98","3.7","Selkeää (0/8)","1026.9"
"Helsinki Kaisaniemi","2024","5","23","08:00","31133","16.4","98.8","3.6","Selkeää (0/8)","1026.9"
"Helsinki Kaisaniemi","2024","5","23","09:00","32065","17.5","111.8","3.8","Selkeää (0/8)","1027.1"
"Helsinki Kaisaniemi","2024","5","23","10:00","33149","18.2","112.8","5.9","Selkeää (0/8)","1027.1"
"Helsinki Kaisaniemi","2024","5","23","11:00","31523","18.1","113.6","6.3","Selkeää (0/8)","1027.2"
"Helsinki Kaisaniemi","2024","5","23","12:00","34340","20.2","100","4.6","Selkeää (0/8)","1027.3"
"Helsinki Kaisaniemi","2024","5","23","13:00","26994","21.1","98.1","5.3","Selkeää (0/8)","1027.5"
"Helsinki Kaisaniemi","2024","5","23","14:00","-","21.9","96.1","5.8","Selkeää (0/8)","1027.4"
"Helsinki Kaisaniemi","2024","5","23","15:00","-","21.6","97.4","6.4","Selkeää (0/8)","1027.2"
"Helsinki Kaisaniemi","2024","5","23","16:00","36994","20.7","96.8","6.2","Selkeää (0/8)","1027"
"Helsinki Kaisaniemi","2024","5","23","17:00","37096","20","97.9","6.2","Selkeää (0/8)","1026.6"
"Helsinki Kaisaniemi","2024","5","23","18:00","39955","19.8","100.6","5.8","Selkeää (0/8)","1026.3"
"Helsinki Kaisaniemi","2024","5","23","19:00","46181","19.4","104.3","5.4","Selkeää (0/8)","1026"
"Helsinki Kaisaniemi","2024","5","23","20:00","46770","18.9","101.9","5.3","Selkeää (0/8)","1025.9"
"Helsinki Kaisaniemi","2024","5","23","21:00","50000","18.1","104.4","4.8","Selkeää (0/8)","1025.8"
"Helsinki Kaisaniemi","2024","5","23","22:00","50000","17.3","103.8","4.5","Selkeää (0/8)","1025.9"
"Helsinki Kaisaniemi","2024","5","23","23:00","50000","16.4","101.6","3.5","Selkeää (0/8)","1026.2"
"Helsinki Kaisaniemi","2024","5","24","00:00","48011","15.7","110.4","3.8","Selkeää (0/8)","1026.2"
"Helsinki Kaisaniemi","2024","5","24","01:00","48861","15.2","112.7","4.4","Selkeää (0/8)","1026"
"Helsinki Kaisaniemi","2024","5","24","02:00","47717","15.5","113.6","4.1","Selkeää (0/8)","1025.8"
"Helsinki Kaisaniemi","2024","5","24","03:00","44928","15.1","97.5","2.2","Selkeää (0/8)","1025.8"
"Helsinki Kaisaniemi","2024","5","24","04:00","48732","15","112.4","3","Selkeää (0/8)","1025.8"
"Helsinki Kaisaniemi","2024","5","24","05:00","49918","14.6","107.6","2.5","Selkeää (0/8)","1026"
"Helsinki Kaisaniemi","2024","5","24","06:00","49182","14.5","111.7","1.7","Selkeää (0/8)","1026"
"Helsinki Kaisaniemi","2024","5","24","07:00","50000","16.6","109.9","2","Selkeää (0/8)","1026"
"Helsinki Kaisaniemi","2024","5","24","08:00","43017","17.7","131.6","2.6","Selkeää (0/8)","1026.1"
"Helsinki Kaisaniemi","2024","5","24","09:00","35335","18.3","129.1","2.5","Selkeää (0/8)","1026"
"Helsinki Kaisaniemi","2024","5","24","10:00","28446","19","114.4","2.4","Selkeää (0/8)","1026"
"Helsinki Kaisaniemi","2024","5","24","11:00","33431","20.1","101.7","2.6","Selkeää (0/8)","1026"
"Helsinki Kaisaniemi","2024","5","24","12:00","-","21.3","92.8","2.9","Selkeää (0/8)","1025.9"
"Helsinki Kaisaniemi","2024","5","24","13:00","-","22.7","101.1","3.1","Selkeää (0/8)","1025.6"
"Helsinki Kaisaniemi","2024","5","24","14:00","-","22.8","112.5","4.1","Selkeää (0/8)","1025.3"
"Helsinki Kaisaniemi","2024","5","24","15:00","-","22.9","115.4","4.2","Selkeää (0/8)","1025"
"Helsinki Kaisaniemi","2024","5","24","16:00","-","22.5","112.8","4.8","Selkeää (0/8)","1024.7"
"Helsinki Kaisaniemi","2024","5","24","17:00","31980","22.7","113.4","3.9","Selkeää (1/8)","1024.3"
"Helsinki Kaisaniemi","2024","5","24","18:00","38390","22.9","116.6","2.6","Selkeää (1/8)","1024"
"Helsinki Kaisaniemi","2024","5","24","19:00","38876","22.3","162.9","2.3","Selkeää (0/8)","1023.8"
"Helsinki Kaisaniemi","2024","5","24","20:00","40387","22.4","235.2","1.2","Selkeää (0/8)","1023.5"
"Helsinki Kaisaniemi","2024","5","24","21:00","42505","22.3","245.9","2.1","Selkeää (0/8)","1023.3"
"Helsinki Kaisaniemi","2024","5","24","22:00","42858","21.6","224.6","1.9","Selkeää (0/8)","1023.3"
"Helsinki Kaisaniemi","2024","5","24","23:00","45761","19.9","259.7","1.7","Selkeää (0/8)","1023.2"
"Helsinki Kaisaniemi","2024","5","25","00:00","38852","18.1","261.1","1.6","Selkeää (0/8)","1023.2"
"Helsinki Kaisaniemi","2024","5","25","01:00","39651","16.8","226.3","1.1","Selkeää (0/8)","1023.6"
"Helsinki Kaisaniemi","2024","5","25","02:00","44347","16.4","210.3","1.9","Selkeää (0/8)","1023.8"
"Helsinki Kaisaniemi","2024","5","25","03:00","38979","15.4","269.2","0.9","Selkeää (0/8)","1023.7"
"Helsinki Kaisaniemi","2024","5","25","04:00","35589","14.4","260.1","0.8","Melko pilvistä (7/8)","1023.6"
"Helsinki Kaisaniemi","2024","5","25","05:00","35236","14.7","255.3","0.5","Melko pilvistä (6/8)","1023.7"
"Helsinki Kaisaniemi","2024","5","25","06:00","35285","15.5","253.4","1.3","Puolipilvistä (5/8)","1023.6"
"Helsinki Kaisaniemi","2024","5","25","07:00","36405","16.9","262.1","1.4","Selkeää (0/8)","1023.7"
"Helsinki Kaisaniemi","2024","5","25","08:00","41819","18.6","272.3","1","Selkeää (0/8)","1023.6"
"Helsinki Kaisaniemi","2024","5","25","09:00","35849","19.6","270.9","1.9","Melko pilvistä (6/8)","1023.7"
"Helsinki Kaisaniemi","2024","5","25","10:00","-","22.1","281.4","1.7","Selkeää (0/8)","1023.7"
"Helsinki Kaisaniemi","2024","5","25","11:00","-","23.5","203.3","1.3","Melko selkeää (2/8)","1023.8"
"Helsinki Kaisaniemi","2024","5","25","12:00","-","24.5","176.4","1.7","Selkeää (1/8)","1024"
"Helsinki Kaisaniemi","2024","5","25","13:00","-","23.8","202","2.3","Selkeää (0/8)","1024"
"Helsinki Kaisaniemi","2024","5","25","14:00","-","24.6","179.9","2.7","Selkeää (0/8)","1023.8"
"Helsinki Kaisaniemi","2024","5","25","15:00","-","24.5","242.8","2.7","Puolipilvistä (5/8)","1023.7"
"Helsinki Kaisaniemi","2024","5","25","16:00","-","23.4","272.5","3.6","Melko pilvistä (7/8)","1023.9"
"Helsinki Kaisaniemi","2024","5","25","17:00","32579","22.9","286.3","2.9","Puolipilvistä (4/8)","1024.1"
"Helsinki Kaisaniemi","2024","5","25","18:00","29136","21.1","335.4","3.2","Melko pilvistä (7/8)","1024.5"
"Helsinki Kaisaniemi","2024","5","25","19:00","38425","21.5","348.1","3.6","Melko selkeää (2/8)","1024.7"
"Helsinki Kaisaniemi","2024","5","25","20:00","35279","21.6","322.1","5.4","Melko pilvistä (7/8)","1024.5"
"Helsinki Kaisaniemi","2024","5","25","21:00","43754","19.9","328.7","4.1","Selkeää (1/8)","1024.3"
"Helsinki Kaisaniemi","2024","5","25","22:00","47471","18.7","46.1","2.1","Selkeää (1/8)","1024.3"
"Helsinki Kaisaniemi","2024","5","25","23:00","43429","18.2","188.6","1.6","Selkeää (1/8)","1024.1"
"Helsinki Kaisaniemi","2024","5","26","00:00","42225","17.7","110.8","1.7","Melko pilvistä (7/8)","1024.6"
"Helsinki Kaisaniemi","2024","5","26","01:00","39667","16.7","222.2","1.6","Selkeää (0/8)","1025.3"
"Helsinki Kaisaniemi","2024","5","26","02:00","46745","16.1","277.4","1.8","Melko selkeää (2/8)","1025.7"
"Helsinki Kaisaniemi","2024","5","26","03:00","36477","15.3","296.3","1.9","Selkeää (0/8)","1025.8"
"Helsinki Kaisaniemi","2024","5","26","04:00","40135","15.4","292.2","2.5","Melko pilvistä (7/8)","1025.8"
"Helsinki Kaisaniemi","2024","5","26","05:00","39639","15.6","321.6","2.3","Melko pilvistä (7/8)","1025.9"
"Helsinki Kaisaniemi","2024","5","26","06:00","40640","16.4","341.6","2.2","Melko pilvistä (6/8)","1025.9"
"Helsinki Kaisaniemi","2024","5","26","07:00","39300","17.2","114.3","2.2","Puolipilvistä (5/8)","1025.9"
"Helsinki Kaisaniemi","2024","5","26","08:00","32434","18.3","37.9","2.5","Selkeää (1/8)","1026"
"Helsinki Kaisaniemi","2024","5","26","09:00","31606","20.3","105.3","2","Melko selkeää (2/8)","1026.3"
"Helsinki Kaisaniemi","2024","5","26","10:00","30511","21.2","97.4","2.9","Melko selkeää (2/8)","1026.3"
"Helsinki Kaisaniemi","2024","5","26","11:00","27643","21.3","125.8","3.6","Selkeää (0/8)","1026.7"
"Helsinki Kaisaniemi","2024","5","26","12:00","24812","20.8","121.6","4.9","Selkeää (0/8)","1027"
"Helsinki Kaisaniemi","2024","5","26","13:00","24802","21","121","4.2","Selkeää (0/8)","1027.1"
"Helsinki Kaisaniemi","2024","5","26","14:00","24669","21.9","121","3.7","Selkeää (0/8)","1027.2"
"Helsinki Kaisaniemi","2024","5","26","15:00","-","22.4","105.4","4","Selkeää (0/8)","1027"
"Helsinki Kaisaniemi","2024","5","26","16:00","26931","20.9","116.3","4.9","Selkeää (0/8)","1026.9"
"Helsinki Kaisaniemi","2024","5","26","17:00","28307","20.5","108.8","4.3","Selkeää (0/8)","1026.9"
"Helsinki Kaisaniemi","2024","5","26","18:00","24310","19.9","119.2","3.8","Selkeää (0/8)","1026.7"
"Helsinki Kaisaniemi","2024","5","26","19:00","30346","19.2","118.3","3.5","Selkeää (0/8)","1026.8"
"Helsinki Kaisaniemi","2024","5","26","20:00","-","19.3","119.6","2.8","Selkeää (0/8)","1026.7"
"Helsinki Kaisaniemi","2024","5","26","21:00","39548","18.9","114.1","3.2","Selkeää (0/8)","1026.5"
"Helsinki Kaisaniemi","2024","5","26","22:00","43150","18.3","110.1","3.2","Selkeää (0/8)","1026.2"
"Helsinki Kaisaniemi","2024","5","26","23:00","42910","17.5","103","3.3","Selkeää (0/8)","1026.2"
"Helsinki Kaisaniemi","2024","5","27","00:00","43666","16.9","103.5","2.9","Selkeää (0/8)","1026.3"
"Helsinki Kaisaniemi","2024","5","27","01:00","43141","16.8","99.6","2.9","Selkeää (0/8)","1026.3"
"Helsinki Kaisaniemi","2024","5","27","02:00","42437","16.9","103.5","3","Selkeää (0/8)","1026.3"
"Helsinki Kaisaniemi","2024","5","27","03:00","39769","16.6","99.6","3","Selkeää (0/8)","1026.3"
"Helsinki Kaisaniemi","2024","5","27","04:00","37759","16","86.4","3.2","Selkeää (0/8)","1026"
"Helsinki Kaisaniemi","2024","5","27","05:00","34552","15.7","87.2","2.9","Selkeää (0/8)","1025.6"
"Helsinki Kaisaniemi","2024","5","27","06:00","30075","15.8","99.7","2.5","Selkeää (0/8)","1025.5"
"Helsinki Kaisaniemi","2024","5","27","07:00","33050","16.8","105.4","2.5","Selkeää (0/8)","1025.5"
"Helsinki Kaisaniemi","2024","5","27","08:00","30518","18.5","97.7","2.4","Selkeää (0/8)","1025.3"
"Helsinki Kaisaniemi","2024","5","27","09:00","28925","19.4","91.1","2.2","Selkeää (0/8)","1025.2"
"Helsinki Kaisaniemi","2024","5","27","10:00","25606","20.8","102.5","2.3","Selkeää (0/8)","1025"
"Helsinki Kaisaniemi","2024","5","27","11:00","26795","21.1","104.9","2.6","Selkeää (0/8)","1024.8"
"Helsinki Kaisaniemi","2024","5","27","12:00","25057","21.5","133","2.8","Selkeää (0/8)","1024.7"
"Helsinki Kaisaniemi","2024","5","27","13:00","-","22.1","129.1","3.1","Selkeää (0/8)","1024.6"
"Helsinki Kaisaniemi","2024","5","27","14:00","-","22.3","122","3.2","Selkeää (0/8)","1024.3"
"Helsinki Kaisaniemi","2024","5","27","15:00","-","23.4","119.4","3.1","Selkeää (0/8)","1023.9"
