"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Tuulen suunta keskiarvo [°]","Näkyvyys keskiarvo [m]","Ilmanpaine merenpinnan tasolla keskiarvo [hPa]","Pilvisyys [1/8]","Ilman lämpötila keskiarvo [°C]","Keskituulen nopeus keskiarvo [m/s]"
"Helsinki Kaisaniemi","2022","7","10","09:00","314.5","48588","1009.6","Selkeää (1/8)","17.5","1.6"
"Helsinki Kaisaniemi","2022","7","10","10:00","101","42715","1009.6","Selkeää (0/8)","18.1","1.8"
"Helsinki Kaisaniemi","2022","7","10","11:00","101.5","43410","1009.6","Selkeää (0/8)","19.1","2.2"
"Helsinki Kaisaniemi","2022","7","10","12:00","112.5","45274","1009.9","Selkeää (0/8)","19.5","2.9"
"Helsinki Kaisaniemi","2022","7","10","13:00","104.8","42213","1010","Selkeää (0/8)","20.5","3.4"
"Helsinki Kaisaniemi","2022","7","10","14:00","127.1","44112","1010.2","Selkeää (0/8)","20.9","4.1"
"Helsinki Kaisaniemi","2022","7","10","15:00","134.6","39819","1010.3","Selkeää (0/8)","20.7","3.7"
"Helsinki Kaisaniemi","2022","7","10","16:00","137.8","43289","1010.3","Melko selkeää (3/8)","20.3","3.7"
"Helsinki Kaisaniemi","2022","7","10","17:00","150.3","43514","1010.3","Selkeää (1/8)","20.1","2.8"
"Helsinki Kaisaniemi","2022","7","10","18:00","171.9","43582","1010.2","Selkeää (1/8)","20.5","2.8"
"Helsinki Kaisaniemi","2022","7","10","19:00","187.5","50000","1010.4","Selkeää (0/8)","20.2","3.1"
"Helsinki Kaisaniemi","2022","7","10","20:00","197","50000","1010.7","Selkeää (0/8)","19.7","2.6"
"Helsinki Kaisaniemi","2022","7","10","21:00","228.7","50000","1011","Selkeää (1/8)","19.3","2.3"
"Helsinki Kaisaniemi","2022","7","10","22:00","255.1","50000","1011","Selkeää (1/8)","17.9","1.9"
"Helsinki Kaisaniemi","2022","7","10","23:00","266.4","50000","1011.3","Selkeää (0/8)","16.7","1.6"
"Helsinki Kaisaniemi","2022","7","11","00:00","323.5","50000","1011.4","Selkeää (1/8)","15.7","1.3"
"Helsinki Kaisaniemi","2022","7","11","01:00","215.8","49900","1011.5","Selkeää (1/8)","15.7","1.8"
"Helsinki Kaisaniemi","2022","7","11","02:00","348.2","47754","1011.5","Melko selkeää (3/8)","15.6","2.2"
"Helsinki Kaisaniemi","2022","7","11","03:00","314.8","50000","1011.7","Selkeää (0/8)","14.8","1.9"
"Helsinki Kaisaniemi","2022","7","11","04:00","18.6","50000","1011.8","Selkeää (0/8)","14.7","2.9"
"Helsinki Kaisaniemi","2022","7","11","05:00","40.7","50000","1011.9","Melko pilvistä (7/8)","14.9","2.5"
"Helsinki Kaisaniemi","2022","7","11","06:00","34.8","50000","1012.4","Melko pilvistä (7/8)","15.2","2.4"
"Helsinki Kaisaniemi","2022","7","11","07:00","53.3","49949","1012.5","Puolipilvistä (5/8)","17.5","1.4"
"Helsinki Kaisaniemi","2022","7","11","08:00","71.9","48150","1012.6","Selkeää (1/8)","19.2","1.5"
"Helsinki Kaisaniemi","2022","7","11","09:00","126.8","48616","1012.8","Melko pilvistä (7/8)","19.2","1.1"
"Helsinki Kaisaniemi","2022","7","11","10:00","113.9","46967","1013.2","Puolipilvistä (5/8)","20.7","2.4"
"Helsinki Kaisaniemi","2022","7","11","11:00","115.7","44243","1013.2","Selkeää (0/8)","21.6","2.3"
"Helsinki Kaisaniemi","2022","7","11","12:00","123.6","44916","1013.2","Selkeää (1/8)","22.2","2.7"
"Helsinki Kaisaniemi","2022","7","11","13:00","177.6","40579","1013.4","Melko selkeää (3/8)","22","3.4"
"Helsinki Kaisaniemi","2022","7","11","14:00","168","40409","1013.5","Puolipilvistä (5/8)","22.8","3.3"
"Helsinki Kaisaniemi","2022","7","11","15:00","245.3","43377","1013.7","Selkeää (1/8)","22.7","2.8"
"Helsinki Kaisaniemi","2022","7","11","16:00","286.9","43907","1013.9","Melko pilvistä (7/8)","22.4","1.9"
"Helsinki Kaisaniemi","2022","7","11","17:00","40.7","45648","1014","Selkeää (0/8)","21.4","2.9"
"Helsinki Kaisaniemi","2022","7","11","18:00","147.3","46326","1014","Selkeää (1/8)","22.4","2"
"Helsinki Kaisaniemi","2022","7","11","19:00","73.1","49986","1014.3","Selkeää (1/8)","22.3","2.7"
"Helsinki Kaisaniemi","2022","7","11","20:00","91.4","50000","1014.5","Selkeää (0/8)","21.8","3.5"
"Helsinki Kaisaniemi","2022","7","11","21:00","252.9","49914","1014.5","Selkeää (0/8)","21.1","3.5"
"Helsinki Kaisaniemi","2022","7","11","22:00","345","50000","1014.2","Selkeää (0/8)","20","4"
"Helsinki Kaisaniemi","2022","7","11","23:00","347.1","50000","1014.4","Selkeää (0/8)","18.6","3.6"
"Helsinki Kaisaniemi","2022","7","12","00:00","342.1","50000","1014.3","Selkeää (0/8)","17.6","3.3"
"Helsinki Kaisaniemi","2022","7","12","01:00","344.4","49250","1014.3","Selkeää (1/8)","17","3.6"
"Helsinki Kaisaniemi","2022","7","12","02:00","341","47387","1014.3","Selkeää (1/8)","16.4","3.7"
"Helsinki Kaisaniemi","2022","7","12","03:00","246.9","50000","1014.3","Selkeää (1/8)","16.2","3.4"
"Helsinki Kaisaniemi","2022","7","12","04:00","248.5","50000","1014.1","Melko pilvistä (7/8)","16.3","3.4"
"Helsinki Kaisaniemi","2022","7","12","05:00","286.4","50000","1013.9","Selkeää (1/8)","16.2","3.4"
"Helsinki Kaisaniemi","2022","7","12","06:00","250.5","49904","1013.8","Melko selkeää (3/8)","16.3","3.3"
"Helsinki Kaisaniemi","2022","7","12","07:00","80.5","49804","1013.8","Melko selkeää (3/8)","17","3"
"Helsinki Kaisaniemi","2022","7","12","08:00","10.7","49208","1013.7","Melko pilvistä (7/8)","17.8","3.2"
"Helsinki Kaisaniemi","2022","7","12","09:00","286","47475","1013.3","Melko pilvistä (7/8)","18.7","3.4"
"Helsinki Kaisaniemi","2022","7","12","10:00","7.8","42665","1013.1","Puolipilvistä (5/8)","19.9","4.5"
"Helsinki Kaisaniemi","2022","7","12","11:00","15.4","43380","1012.9","Melko pilvistä (7/8)","19.9","5.2"
"Helsinki Kaisaniemi","2022","7","12","12:00","24.6","44183","1012.9","Puolipilvistä (5/8)","20.4","4.9"
"Helsinki Kaisaniemi","2022","7","12","13:00","20.6","43543","1012.7","Melko pilvistä (7/8)","21.2","5.3"
"Helsinki Kaisaniemi","2022","7","12","14:00","15","40668","1012.3","Melko pilvistä (7/8)","22.3","5.9"
"Helsinki Kaisaniemi","2022","7","12","15:00","251","42081","1011.6","Puolipilvistä (5/8)","23.2","5.9"
"Helsinki Kaisaniemi","2022","7","12","16:00","12.2","41609","1011.2","Puolipilvistä (5/8)","24.3","5.7"
"Helsinki Kaisaniemi","2022","7","12","17:00","251.4","39876","1010.3","Melko pilvistä (7/8)","24.5","6.3"
"Helsinki Kaisaniemi","2022","7","12","18:00","77.2","40830","1009.9","Selkeää (0/8)","24.6","6.1"
"Helsinki Kaisaniemi","2022","7","12","19:00","14.5","42277","1010","Melko pilvistä (7/8)","23.8","6"
"Helsinki Kaisaniemi","2022","7","12","20:00","8.9","46357","1009.7","Melko pilvistä (7/8)","23.3","5"
"Helsinki Kaisaniemi","2022","7","12","21:00","78.4","48000","1009.7","Melko selkeää (3/8)","22.7","4.7"
"Helsinki Kaisaniemi","2022","7","12","22:00","75.4","48782","1009.5","Selkeää (1/8)","22.1","4.6"
"Helsinki Kaisaniemi","2022","7","12","23:00","7","49256","1009.5","Selkeää (1/8)","21.4","4.6"
"Helsinki Kaisaniemi","2022","7","13","00:00","19","29696","1009.6","Melko pilvistä (7/8)","21","4.1"
"Helsinki Kaisaniemi","2022","7","13","01:00","19.6","49271","1008.9","Pilvistä (8/8)","20.9","4"
"Helsinki Kaisaniemi","2022","7","13","02:00","29.5","42206","1008.7","Melko pilvistä (7/8)","20.3","2.7"
"Helsinki Kaisaniemi","2022","7","13","03:00","39.9","42665","1008.8","Melko pilvistä (7/8)","19.9","3.4"
"Helsinki Kaisaniemi","2022","7","13","04:00","46.4","43206","1008.7","Pilvistä (8/8)","19.6","3.1"
"Helsinki Kaisaniemi","2022","7","13","05:00","57.3","25916","1008.5","Melko pilvistä (7/8)","19.3","2.8"
"Helsinki Kaisaniemi","2022","7","13","06:00","53.5","12527","1008.2","Melko pilvistä (7/8)","18.5","2"
"Helsinki Kaisaniemi","2022","7","13","07:00","77.6","23097","1008.2","Melko pilvistä (7/8)","18.9","1.7"
"Helsinki Kaisaniemi","2022","7","13","08:00","98.8","26260","1008.2","Melko pilvistä (7/8)","19.7","2.5"
"Helsinki Kaisaniemi","2022","7","13","09:00","120.2","25621","1008.1","Melko pilvistä (7/8)","19.8","2.2"
"Helsinki Kaisaniemi","2022","7","13","10:00","124.9","22749","1008","Pilvistä (8/8)","19.9","2.6"
"Helsinki Kaisaniemi","2022","7","13","11:00","168.3","17267","1008","Melko pilvistä (7/8)","20.1","3"
"Helsinki Kaisaniemi","2022","7","13","12:00","180.8","19436","1008.1","Pilvistä (8/8)","19.3","3.2"
"Helsinki Kaisaniemi","2022","7","13","13:00","185.1","14569","1008","Melko pilvistä (7/8)","19.1","3.3"
"Helsinki Kaisaniemi","2022","7","13","14:00","156.5","29721","1007.8","Melko pilvistä (7/8)","20.6","3.2"
"Helsinki Kaisaniemi","2022","7","13","15:00","176.6","38331","1007.5","Melko selkeää (3/8)","22","3.8"
"Helsinki Kaisaniemi","2022","7","13","16:00","179.6","42194","1007.3","Puolipilvistä (5/8)","21.1","3.4"
"Helsinki Kaisaniemi","2022","7","13","17:00","217.9","29903","1007.1","Selkeää (1/8)","21.2","4.1"
"Helsinki Kaisaniemi","2022","7","13","18:00","219.6","39690","1006.8","Melko pilvistä (7/8)","20.8","4.1"
"Helsinki Kaisaniemi","2022","7","13","19:00","215.3","48938","1006.4","Selkeää (0/8)","20.5","3.8"
"Helsinki Kaisaniemi","2022","7","13","20:00","219.6","49192","1006.1","Selkeää (0/8)","19.7","2.8"
"Helsinki Kaisaniemi","2022","7","13","21:00","221.3","49478","1005.8","Puolipilvistä (5/8)","19.3","3.6"
"Helsinki Kaisaniemi","2022","7","13","22:00","219.1","49205","1005.6","Selkeää (1/8)","18.6","4"
"Helsinki Kaisaniemi","2022","7","13","23:00","227.2","49681","1005.3","Melko pilvistä (7/8)","18","2.6"
"Helsinki Kaisaniemi","2022","7","14","00:00","223.4","49500","1004.9","Melko pilvistä (7/8)","18","2.9"
"Helsinki Kaisaniemi","2022","7","14","01:00","226.3","48833","1004.3","Melko pilvistä (7/8)","17.4","2.5"
"Helsinki Kaisaniemi","2022","7","14","02:00","231.1","38718","1003.7","Melko pilvistä (7/8)","17.1","3"
"Helsinki Kaisaniemi","2022","7","14","03:00","200.6","39681","1003.2","Melko pilvistä (7/8)","17.7","4.1"
"Helsinki Kaisaniemi","2022","7","14","04:00","188.6","18981","1002.5","Melko pilvistä (7/8)","16.7","4.4"
"Helsinki Kaisaniemi","2022","7","14","05:00","175.7","3666","1002","Melko pilvistä (7/8)","16.4","2.8"
"Helsinki Kaisaniemi","2022","7","14","06:00","175.4","11232","1001.3","Melko pilvistä (7/8)","17.1","4.6"
"Helsinki Kaisaniemi","2022","7","14","07:00","179.5","22230","1001","Melko pilvistä (7/8)","17.3","4.7"
"Helsinki Kaisaniemi","2022","7","14","08:00","182.3","30912","1001","Melko pilvistä (7/8)","17.1","4.4"
"Helsinki Kaisaniemi","2022","7","14","09:00","194.7","38406","1000.9","Puolipilvistä (5/8)","17.7","3.3"
"Helsinki Kaisaniemi","2022","7","14","10:00","210.6","35676","1000.8","Selkeää (1/8)","18.5","3.3"
"Helsinki Kaisaniemi","2022","7","14","11:00","218.1","34428","1000.5","Selkeää (0/8)","19.5","5.4"
"Helsinki Kaisaniemi","2022","7","14","12:00","265.8","41921","1000.5","Melko selkeää (3/8)","20.1","5.3"
"Helsinki Kaisaniemi","2022","7","14","13:00","258.5","43463","1000.6","Selkeää (0/8)","20.6","5.4"
"Helsinki Kaisaniemi","2022","7","14","14:00","233.9","39553","1000.7","Selkeää (0/8)","20.6","6.2"
"Helsinki Kaisaniemi","2022","7","14","15:00","222.6","41078","1000.9","Selkeää (0/8)","19.9","6.9"
"Helsinki Kaisaniemi","2022","7","14","16:00","239.9","42955","1001.1","Selkeää (1/8)","19.5","6.9"
"Helsinki Kaisaniemi","2022","7","14","17:00","269.9","48205","1001.5","Melko pilvistä (7/8)","19","6.2"
"Helsinki Kaisaniemi","2022","7","14","18:00","277.4","48069","1002","Melko pilvistä (7/8)","18.3","6.9"
"Helsinki Kaisaniemi","2022","7","14","19:00","277.3","49745","1002.3","Melko selkeää (3/8)","17.9","6.9"
"Helsinki Kaisaniemi","2022","7","14","20:00","279.3","50000","1002.4","Puolipilvistä (5/8)","17.8","6.3"
"Helsinki Kaisaniemi","2022","7","14","21:00","306","49308","1002.5","Melko selkeää (3/8)","16.7","4.6"
"Helsinki Kaisaniemi","2022","7","14","22:00","277.1","48700","1002.3","Selkeää (0/8)","17.1","4.3"
"Helsinki Kaisaniemi","2022","7","14","23:00","268.8","50000","1002.6","Selkeää (0/8)","16.8","4.2"
"Helsinki Kaisaniemi","2022","7","15","00:00","256.7","50000","1002.7","Selkeää (1/8)","16.2","3"
"Helsinki Kaisaniemi","2022","7","15","01:00","259.7","49775","1002.6","Selkeää (1/8)","15.2","2.3"
"Helsinki Kaisaniemi","2022","7","15","02:00","245.3","50000","1002.3","Selkeää (1/8)","14.6","1.9"
"Helsinki Kaisaniemi","2022","7","15","03:00","243.8","50000","1002.2","Selkeää (0/8)","14.6","2.2"
"Helsinki Kaisaniemi","2022","7","15","04:00","243.2","50000","1002.1","Puolipilvistä (5/8)","14.3","1.3"
"Helsinki Kaisaniemi","2022","7","15","05:00","217.1","49922","1001.8","Puolipilvistä (5/8)","14","1.5"
"Helsinki Kaisaniemi","2022","7","15","06:00","205.9","49230","1001.5","Puolipilvistä (5/8)","15.2","1.8"
"Helsinki Kaisaniemi","2022","7","15","07:00","290","8429","1001.6","Melko pilvistä (7/8)","12.9","2.7"
"Helsinki Kaisaniemi","2022","7","15","08:00","218","39211","1001.3","Puolipilvistä (5/8)","13.1","2.1"
"Helsinki Kaisaniemi","2022","7","15","09:00","190.4","43080","1001.5","Melko pilvistä (7/8)","14.6","2.9"
"Helsinki Kaisaniemi","2022","7","15","10:00","218.1","45240","1001.3","Melko selkeää (3/8)","16.3","3.3"
"Helsinki Kaisaniemi","2022","7","15","11:00","220.2","42950","1001.3","Selkeää (1/8)","17.1","3.3"
"Helsinki Kaisaniemi","2022","7","15","12:00","212.6","-","1001.2","Melko selkeää (3/8)","17.3","3.8"
"Helsinki Kaisaniemi","2022","7","15","13:00","222.2","42611","1001.5","Melko selkeää (3/8)","17.1","5.3"
"Helsinki Kaisaniemi","2022","7","15","14:00","294.8","45365","1001.6","Puolipilvistä (5/8)","16.3","3"
"Helsinki Kaisaniemi","2022","7","15","15:00","276","45690","1001.6","Puolipilvistä (5/8)","17.7","2.5"
"Helsinki Kaisaniemi","2022","7","15","16:00","263.8","45310","1001.9","Melko pilvistä (7/8)","17.5","4.5"
"Helsinki Kaisaniemi","2022","7","15","17:00","260.7","49371","1002.1","Puolipilvistä (5/8)","17.6","3.9"
"Helsinki Kaisaniemi","2022","7","15","18:00","216.9","49210","1002.1","Melko pilvistä (7/8)","17.6","4.4"
"Helsinki Kaisaniemi","2022","7","15","19:00","273.5","49616","1002.4","Puolipilvistä (5/8)","17.9","4.4"
"Helsinki Kaisaniemi","2022","7","15","20:00","285.6","50000","1002.7","Selkeää (1/8)","17.6","5.5"
"Helsinki Kaisaniemi","2022","7","15","21:00","280.2","50000","1003.1","Melko selkeää (3/8)","16.1","4.9"
"Helsinki Kaisaniemi","2022","7","15","22:00","269.8","50000","1003.4","Selkeää (1/8)","15.4","5.3"
"Helsinki Kaisaniemi","2022","7","15","23:00","262.8","50000","1003.8","Selkeää (0/8)","14.2","4.8"
"Helsinki Kaisaniemi","2022","7","16","00:00","264.5","50000","1003.9","Selkeää (1/8)","13.6","4"
"Helsinki Kaisaniemi","2022","7","16","01:00","270.9","50000","1003.9","Selkeää (1/8)","13.2","3.5"
"Helsinki Kaisaniemi","2022","7","16","02:00","245.8","50000","1003.9","Selkeää (0/8)","12.5","2.5"
"Helsinki Kaisaniemi","2022","7","16","03:00","254.3","50000","1003.7","Selkeää (0/8)","13.2","3.4"
"Helsinki Kaisaniemi","2022","7","16","04:00","251.9","50000","1003.7","Selkeää (0/8)","13","3.4"
"Helsinki Kaisaniemi","2022","7","16","05:00","249","50000","1003.8","Selkeää (0/8)","12.7","3.6"
"Helsinki Kaisaniemi","2022","7","16","06:00","243.2","50000","1003.6","Selkeää (0/8)","12.8","3.5"
"Helsinki Kaisaniemi","2022","7","16","07:00","242.4","50000","1003.7","Selkeää (1/8)","13","3.9"
"Helsinki Kaisaniemi","2022","7","16","08:00","251.3","50000","1003.8","Melko selkeää (3/8)","13.6","4.2"
"Helsinki Kaisaniemi","2022","7","16","09:00","259.7","48707","1003.9","Melko selkeää (3/8)","14","4.3"
"Helsinki Kaisaniemi","2022","7","16","10:00","253.4","33190","1004.2","Puolipilvistä (5/8)","14","4.7"
"Helsinki Kaisaniemi","2022","7","16","11:00","255.9","44208","1004.6","Melko pilvistä (7/8)","13.3","3.4"
"Helsinki Kaisaniemi","2022","7","16","12:00","233.4","49792","1005","Melko pilvistä (7/8)","15.1","5"
"Helsinki Kaisaniemi","2022","7","16","13:00","225.3","43708","1005.3","Puolipilvistä (5/8)","15.5","5.5"
"Helsinki Kaisaniemi","2022","7","16","14:00","240.2","43084","1005.7","Melko pilvistä (7/8)","15.9","6.2"
"Helsinki Kaisaniemi","2022","7","16","15:00","226.5","46254","1006.1","Puolipilvistä (5/8)","16.1","6.3"
"Helsinki Kaisaniemi","2022","7","16","16:00","243.7","47981","1006.6","Melko pilvistä (7/8)","15.7","6.2"
"Helsinki Kaisaniemi","2022","7","16","17:00","246.6","33998","1007.1","Puolipilvistä (5/8)","14.8","4.6"
"Helsinki Kaisaniemi","2022","7","16","18:00","263.5","35203","1007.7","Melko pilvistä (7/8)","14.7","4.2"
"Helsinki Kaisaniemi","2022","7","16","19:00","257.5","49860","1008","Melko pilvistä (7/8)","15.1","4.9"
"Helsinki Kaisaniemi","2022","7","16","20:00","237.5","50000","1008.3","Puolipilvistä (5/8)","14.8","4.4"
"Helsinki Kaisaniemi","2022","7","16","21:00","247","48738","1008.5","Melko pilvistä (7/8)","14.7","4.3"
"Helsinki Kaisaniemi","2022","7","16","22:00","240.7","50000","1008.6","Melko selkeää (3/8)","14.2","3.9"
"Helsinki Kaisaniemi","2022","7","16","23:00","219.1","50000","1008.9","Selkeää (1/8)","13.5","3.1"
"Helsinki Kaisaniemi","2022","7","17","00:00","226.8","50000","1009.1","Selkeää (0/8)","13","2.8"
"Helsinki Kaisaniemi","2022","7","17","01:00","217.9","50000","1009.1","Melko selkeää (3/8)","12.7","3.5"
"Helsinki Kaisaniemi","2022","7","17","02:00","223.3","50000","1009","Melko pilvistä (7/8)","12.7","3.4"
"Helsinki Kaisaniemi","2022","7","17","03:00","223.2","50000","1008.7","Puolipilvistä (5/8)","12.7","3.3"
"Helsinki Kaisaniemi","2022","7","17","04:00","233.5","20928","1008.7","Melko pilvistä (7/8)","12.6","4.3"
"Helsinki Kaisaniemi","2022","7","17","05:00","233.8","23086","1008.5","Melko pilvistä (7/8)","12","3.1"
"Helsinki Kaisaniemi","2022","7","17","06:00","262.8","25062","1008.4","Pilvistä (8/8)","12.6","2.4"
"Helsinki Kaisaniemi","2022","7","17","07:00","313.5","49558","1008.8","Melko pilvistä (7/8)","13.2","4"
"Helsinki Kaisaniemi","2022","7","17","08:00","319.6","50000","1009.2","Pilvistä (8/8)","13.7","4.1"
"Helsinki Kaisaniemi","2022","7","17","09:00","313.1","48808","1009.7","Melko pilvistä (7/8)","14.5","4.1"
"Helsinki Kaisaniemi","2022","7","17","10:00","314.6","35533","1010.1","Puolipilvistä (5/8)","15.5","4.8"
"Helsinki Kaisaniemi","2022","7","17","11:00","319.8","49311","1010.7","Puolipilvistä (5/8)","15.1","3.8"
"Helsinki Kaisaniemi","2022","7","17","12:00","308.8","49303","1011.5","Melko selkeää (3/8)","16.1","5.1"
"Helsinki Kaisaniemi","2022","7","17","13:00","302.6","47996","1011.8","Selkeää (1/8)","17","5.2"
"Helsinki Kaisaniemi","2022","7","17","14:00","299.8","49106","1011.9","Puolipilvistä (5/8)","17.2","5"
"Helsinki Kaisaniemi","2022","7","17","15:00","324.9","49055","1012.2","Puolipilvistä (5/8)","16.3","3.9"
"Helsinki Kaisaniemi","2022","7","17","16:00","313.1","47398","1012.5","Puolipilvistä (5/8)","16.9","4.4"
"Helsinki Kaisaniemi","2022","7","17","17:00","309.7","49642","1012.8","Melko pilvistä (7/8)","16.7","5.7"
"Helsinki Kaisaniemi","2022","7","17","18:00","299.6","49965","1013.2","Melko pilvistä (7/8)","16.3","6.4"
"Helsinki Kaisaniemi","2022","7","17","19:00","296.6","46945","1013.8","Melko pilvistä (7/8)","15","5.5"
"Helsinki Kaisaniemi","2022","7","17","20:00","287","49645","1014","Melko pilvistä (7/8)","14.7","4.8"
"Helsinki Kaisaniemi","2022","7","17","21:00","294.3","50000","1014.3","Melko pilvistä (7/8)","14","4.3"
"Helsinki Kaisaniemi","2022","7","17","22:00","298.3","50000","1014.6","Pilvistä (8/8)","14","4.2"
"Helsinki Kaisaniemi","2022","7","17","23:00","305.9","50000","1014.9","Pilvistä (8/8)","13.8","4.4"
"Helsinki Kaisaniemi","2022","7","18","00:00","298.6","50000","1015.2","Pilvistä (8/8)","13.5","4"
"Helsinki Kaisaniemi","2022","7","18","01:00","282.7","50000","1015.4","Pilvistä (8/8)","13.5","4"
"Helsinki Kaisaniemi","2022","7","18","02:00","283.4","50000","1015.6","Melko pilvistä (7/8)","13.4","3.7"
"Helsinki Kaisaniemi","2022","7","18","03:00","291.5","50000","1015.7","Pilvistä (8/8)","13.1","3.3"
"Helsinki Kaisaniemi","2022","7","18","04:00","288.3","50000","1015.9","Pilvistä (8/8)","13","3.4"
"Helsinki Kaisaniemi","2022","7","18","05:00","286.6","50000","1015.9","Pilvistä (8/8)","12.9","3.2"
"Helsinki Kaisaniemi","2022","7","18","06:00","283.6","50000","1016","Puolipilvistä (5/8)","12.5","3"
"Helsinki Kaisaniemi","2022","7","18","07:00","298.6","50000","1016.1","Melko pilvistä (7/8)","12.7","2.7"
"Helsinki Kaisaniemi","2022","7","18","08:00","292.3","50000","1016.2","Melko pilvistä (7/8)","13.6","2.9"
"Helsinki Kaisaniemi","2022","7","18","09:00","285.1","50000","1016.3","Melko pilvistä (7/8)","14","2.8"
"Helsinki Kaisaniemi","2022","7","18","10:00","269.3","46630","1016.3","Puolipilvistä (5/8)","15.2","2.9"
"Helsinki Kaisaniemi","2022","7","18","11:00","281.7","47014","1016.2","Selkeää (1/8)","16.4","3"
